product_id;group_id;product_name;product_price
1845;17;Cisco-IP-Phone-7961G-GE-VoIP-phone;173.26
13;1;Bush-Somerset-Collection-Bookcase;130.98
58;2;High-Back-Leather-Managers-Chair;129.99
74;2;Hon-Comfortask-Task-Swivel-Chairs;113.98
197;3;Acrylic-Self-Standing-Desk-Frames;2.67
209;3;Telescoping-Adjustable-Floor-Lamp;19.99
291;3;Advantus-Panel-Wall-Acrylic-Frame;5.47
343;4;Balt-Solid-Wood-Rectangular-Table;105.49
355;4;Hon-Rectangular-Conference-Tables;227.55
401;5;Hoover-Portapower-Portable-Vacuum;4.48
564;6;SANFORD-Major-Accent-Highlighters;7.08
581;6;Fluorescent-Highlighters-by-Dixon;3.98
632;6;BIC-Brite-Liner-Grip-Highlighters;1.64
686;7;GBC-ProClick-Punch-Binding-System;63.98
733;7;Ibico-Recycled-Linen-Style-Covers;58.1
764;7;Ibico-Standard-Transparent-Covers;16.48
808;7;Cardinal-Holdit-Data-Disk-Pockets;7.28
916;9;Advantus-Push-Pins-Aluminum-Head;5.81
917;9;Sterling-Rubber-Bands-by-Alliance;4.71
930;9;Acco-Bankers-Clasps-5-3-4-Long;2.88
1032;11;Green-Bar-Computer-Printout-Paper;54.96
1317;12;Fellowes-Recycled-Storage-Drawers;111.03
1330;12;Woodgrain-Magazine-Files-by-Perma;2.98
1377;12;Fellowes-Officeware-Wire-Shelving;89.83
1379;12;Fellowes-Staxonsteel-Drawer-Files;193.17
1382;12;Iris-3-Drawer-Stacking-Bin-Black;20.89
1395;12;Eldon-Shelf-Savers-Cubes-and-Bins;6.98
1399;12;Fellowes-Neat-Ideas-Storage-Cubes;32.48
1439;12;Plastic-Stacking-Crates-&-Casters;4.46
1470;13;Acme-Serrated-Blade-Letter-Opener;3.18
1471;13;Acme-Stainless-Steel-Office-Snips;7.27
1475;13;Martin-Yale-Premier-Letter-Opener;12.88
1526;14;Dell-Slim-USB-Multimedia-Keyboard;25
1552;14;HP-Standard-104-key-PS-2-Keyboard;14.5
1580;14;Enermax-Acrylux-Wireless-Keyboard;99.6
1625;14;Imation 30456-USB Flash-Drive 8GB;6.9
1632;15;Sharp-1540cs-Digital-Laser-Copier;549.99
1644;16;Zebra-ZM400-Thermal-Label-Printer;1160.95
1649;16;Lexmark-S315-Color-Inkjet-Printer;79.99
1679;16;Wasp-CCD-Handheld-Bar-Code-Reader;112.17
1694;16;Ativa-V4110MDD-Micro-Cut-Shredder;699.99
1707;17;PureGear-Roll-On-Screen-Protector;19.99
1731;17;Panasonic-KX-TS3282B-Corded-phone;65.59
1754;17;Polycom-CX600-IP-Phone-VoIP-phone;299.95
1796;17;Apple-EarPods-with-Remote-and-Mic;27.99
1851;17;i.Sound-Portable-Power---8000-mAh;52.99
1886;17;PNY-Rapid-USB-Car-Charger---Black;4.79
1889;17;Panasonic-KX-TS3282W-Corded-phone;67.99
1890;17;Cisco-SPA112-2-Port-Phone-Adapter;54.95
65;2;Novimex-Swivel-Fabric-Task-Chair;150.98
77;2;Safco-Chair-Connectors-6-Carton;38.48
103;2;Global-Leather-Task-Chair-Black;89.99
148;3;Seth-Thomas-16-Steel-Case-Clock;32.48
166;3;Eldon-200-Class-Desk-Accessories;6.28
207;3;3M-Hangers-With-Command-Adhesive;3.7
230;3;Eldon-100-Class-Desk-Accessories;3.37
239;3;12-1-2-Diameter-Round-Wall-Clock;19.98
262;3;Seth-Thomas-8-1-2-Cubicle-Clock;20.28
275;3;Ultra-Door-Kickplate-8H-x-34W;15.82
320;3;Eldon-500-Class-Desk-Accessories;63.94
391;5;Harmony-HEPA-Quiet-Air-Purifiers;11.7
395;5;Euro-Pro-Shark-Stick-Mini-Vacuum;48.78
447;5;Belkin-F5C206VTEL-6-Outlet-Surge;22.98
468;5;Bionaire-99.97%-HEPA-Air-Cleaner;17.52
606;6;Deluxe-Chalkboard-Eraser-Cleaner;11.55
607;6;Crayola-Anti-Dust-Chalk-12-Pack;1.82
672;7;Satellite-Sectional-Post-Binders;43.41
685;7;Cardinal-EasyOpen-D-Ring-Binders;9.14
715;7;GBC-Standard-Therm-A-Bind-Covers;24.92
757;7;GBC-Prestige-Therm-A-Bind-Covers;34.31
775;7;Self-Adhesive-Ring-Binder-Labels;3.52
809;7;Avery-Durable-Plastic-1-Binders;4.54
835;7;Avery-Durable-Slant-Ring-Binders;6.34
854;7;GBC-Poly-Designer-Binding-Covers;16.74
858;7;ACCOHIDE-3-Ring-Binder-Blue-1;4.13
920;9;OIC-Bulk-Pack-Metal-Binder-Clips;3.49
964;10;Avery-White-Multi-Purpose-Labels;4.98
1013;10;Color-Coded-Legal-Exhibit-Labels;4.91
1131;11;Tops-Wirebound-Message-Log-Books;3.29
1171;11;Wirebound-Voice-Message-Log-Book;3.81
1297;11;Advantus-Motivational-Note-Cards;13.1
1300;11;Southworth-Structures-Collection;7.28
1313;12;Fellowes-Super-Stor-Drawer-Files;161.55
1366;12;Standard-Rollaway-File-with-Lock;180.19
1412;12;Belkin-OmniView-SE-Rackmount-Kit;35.48
1434;12;Fellowes-Mobile-File-Cart-Black;62.18
1501;14;Logitech Gaming-G510s---Keyboard;84.99
1539;14;Memorex-Micro-Travel-Drive-16-GB;15.99
1543;14;Microsoft-Natural-Keyboard-Elite;59.88
1593;14;Lenovo-17-Key-USB-Numeric-Keypad;33.99
1624;14;Memorex-Micro-Travel-Drive-32-GB;36.51
1746;17;Panasonic-KX-TS208W-Corded-phone;48.99
1768;17;Bose-SoundLink-Bluetooth-Speaker;199
1801;17;AT&T-CL83451-4-Handset-Telephone;205.99
1831;17;Samsung-HM1900-Bluetooth-Headset;21.95
1841;17;Ooma-Telo-VoIP-Home-Phone-System;125.99
55;2;Global-Comet-Stacking-Arm-Chair;422.51
60;2;Safco-Contoured-Stacking-Chairs;238.4
63;2;Global-Ergonomic-Managers-Chair;180.98
162;3;9-3-4-Diameter-Round-Wall-Clock;13.79
214;3;Nu-Dell-Float-Frame-11-x-14-1-2;8.98
252;3;Master-Big-Foot-Doorstop-Beige;5.28
253;3;Luxo-Adjustable-Task-Clamp-Lamp;88.84
303;3;Electrix-Halogen-Magnifier-Lamp;194.3
341;4;Hon-Racetrack-Conference-Tables;262.51
367;4;Bevis-36-x-72-Conference-Tables;124.49
378;4;Bevis-44-x-96-Conference-Tables;205.9
386;5;Belkin-F9S820V06-8-Outlet-Surge;32.48
388;5;Belkin-F9M820V08-8-Outlet-Surge;42.98
402;5;Avanti-4.4-Cu.-Ft.-Refrigerator;180.98
404;5;Avanti-1.7-Cu.-Ft.-Refrigerator;100.98
412;5;Belkin-8-Outlet-Surge-Protector;40.98
571;6;Faber-Castell-Col-Erase-Pencils;4.89
713;7;Wilson-Jones-Active-Use-Binders;7.28
782;7;Acco-Expandable-Hanging-Binders;6.38
891;8;Quality-Park-Security-Envelopes;26.17
1037;11;Astroparche-Fine-Business-Paper;5.28
1328;12;Home-Office-Personal-File-Carts;34.76
1384;12;X-Rack-File-for-Hanging-Folders;11.29
1426;12;Fellowes-High-Stak-Drawer-Files;176.19
1448;13;Premier-Automatic-Letter-Opener;240.37
1514;14;Memorex-Micro-Travel-Drive-8-GB;13
1577;14;Memorex-Froggy-Flash-Drive-8-GB;17.75
1581;14;Memorex-Micro-Travel-Drive-4-GB;10.6
1590;14;Logitech Illuminated---Keyboard;59.99
1604;14;Memorex-Froggy-Flash-Drive-4-GB;10.99
1714;17;Jensen-SMPS-640-- speaker-phone;45.98
1724;17;Plantronics-HL10-Handset-Lifter;92.79
1797;17;Avaya-IP-Phone-1140E-VoIP-phone;278.99
1815;17;Nortel-Networks-T7316-E-Nt8-B27;67.99
1820;17;RCA-ViSYS-25425RE1-Corded-phone;107.99
1843;17;RCA-ViSYS-25423RE1-Corded-phone;79.99
1858;17;Panasonic-KX---TS880B-Telephone;41.22
1873;17;Toshiba-IPT2010-SD-IP Telephone;138.99
1884;17;Pyle-PRT45-Retro-Home Telephone;50.39
72;2;Global-Leather-Executive-Chair;315.89
114;2;Global-Value-Steno-Chair-Gray;60.74
147;3;Master-Caster-Door-Stop-Brown;5.08
164;3;DAX-Cubicle-Frames-8-1-2-x-11;8.57
276;3;Seth-Thomas-13-1-2-Wall-Clock;17.78
312;3;DAX-Clear-Channel-Poster-Frame;14.58
381;4;Hon-Non-Folding-Utility-Tables;159.31
396;5;Belkin-7-Outlet-SurgeMaster-II;120.98
504;6;Col-Erase-Pencils-with-Erasers;6.08
719;7;Trimflex-Flexible-Post-Binders;21.38
752;7;Clear-Mylar-Reinforcing-Strips;14.95
753;7;Presstex-Flexible-Ring-Binders;4.55
776;7;GBC-Plasticlear-Binding-Covers;3.44
812;7;GBC-Recycled-VeloBinder-Covers;17.04
875;8;Brown-Kraft-Recycled-Envelopes;16.98
942;9;Advantus-SlideClip-Paper-Clips;3.41
1009;10;Self-Adhesive-Removable-Labels;3.15
1299;11;Things-To-Do-Today-Spiral-Book;6.34
1338;12;Eldon-Fold-N-Roll-Cart-System;13.98
1349;12;Eldon-File-Chest-Portable-File;15.88
1365;12;Hot-File-7-Pocket-Floor-Stand;178.47
1421;12;Safco-Industrial-Wire-Shelving;95.99
1451;13;Fiskars-Home-&-Office-Scissors;8.88
1462;13;Acme-Kleen-Earth-Office-Shears;3.88
1464;13;Fiskars-Spring-Action-Scissors;13.98
1468;13;Premier-Electric-Letter-Opener;115.86
1500;14;Logitech-G600-MMO-Gaming-Mouse;79.99
1511;14;Logitech-Trackman-Marble-Mouse;29.99
1534;14;Logitech-Wireless-Headset-h800;99.99
1609;14;Microsoft-Sculpt-Comfort-Mouse;39.95
1617;14;Maxell iVDR-EX-500GB-Cartridge;275.54
1639;15;Sharp-AL-1530CS-Digital-Copier;399.99
1696;16;Plantronics-Single-Ear-Headset;5.99
1698;16;Cisco-SPA525G2-5-Line-IP-Phone;172.49
1757;17;Plantronics-Voyager-Pro-Legend;272.79
1792;17;Mitel-5320-IP-Phone-VoIP-phone;151.19
1805;17;Grandstream-GXP1160-VoIP-phone;37.91
215;3;Eldon-Pizzaz-Desk-Accessories;2.23
247;3;Master-Caster-Door-Stop-Gray;5.08
263;3;Contemporary-Borderless-Frame;8.61
322;3;Contemporary-Wood-Metal-Frame;16.16
369;4;Hon-94000-Series-Round-Tables;296.18
490;6;Design-Ebony-Sketching-Pencil;1.39
690;7;Acco-D-Ring-Binder-w-DublLock;17.1
696;7;Canvas-Sectional-Post-Binders;25.46
736;7;Cardinal-Slant-D-Ring-Binders;8.69
789;7;Avery-Round-Ring-Poly-Binders;2.84
881;8;#10-Self-Seal-White-Envelopes;11.09
913;8;Fashion-Color-Clasp-Envelopes;5.41
1286;11;Rediform-Voice-Mail-Log-Books;2.98
1348;12;Adjustable-Personal-File-Tote;16.28
1383;12;File-Shuttle-I-and-Handi-File;22.26
1401;12;SAFCO-Boltless-Steel-Shelving;113.64
1414;12;Eldon-Portable-Mobile-Manager;28.28
1437;12;Personal-Folder-Holder-Ebony;11.21
1476;13;Acme-Titanium-Bonded-Scissors;8.5
1550;14;Maxell-74-Minute-CDR-10-Pack;9.78
1571;14;Logitech-G105-Gaming-Keyboard;59.37
1602;14;Logitech-diNovo-Edge-Keyboard;249.99
1636;15;Canon-PC1080F-Personal-Copier;599.99
1637;15;Canon-Image-Class-D660-Copier;599.99
1825;17;AT&T-17929-Lendline-Telephone;45.24
1856;17;GE-2-Jack-Phone-Line-Splitter;205.99
1882;17;PowerGen-Dual-USB-Car-Charger;9.99
134;2;Global-Low-Back-Tilter-Chair;100.98
150;3;6-Cubicle-Wall-Clock-Black;8.09
176;3;Tensor-Track-Tree-Floor-Lamp;19.99
196;3;Longer-Life-Soft-White-Bulbs;3.08
219;3;G.E.-Halogen-Desk-Lamp-Bulbs;6.98
257;3;Regeneration-Desk-Collection;1.76
290;3;Tensor-Computer-Mounted-Lamp;14.89
347;4;Balt-Solid-Wood-Round-Tables;446.49
450;5;Holmes-99%-HEPA-Air-Purifier;21.66
576;6;Prismacolor-Color-Pencil-Set;19.84
596;6;4009-Highlighters-by-Sanford;3.98
604;6;Berol-Giant-Pencil-Sharpener;16.99
629;6;BIC-Brite-Liner-Highlighters;4.14
642;6;Colorific-Watercolor-Pencils;5.16
716;7;Vinyl-Sectional-Post-Binders;37.7
804;7;Computer-Printout-Index-Tabs;1.34
852;7;GBC-Personal-VeloBind-Strips;9.58
935;9;Advantus-Plastic-Paper-Clips;5
951;9;Translucent-Push-Pins-by-OIC;1.98
1122;11;Strathmore-Photo-Frame-Cards;7.31
1249;11;Strathmore-Photo-Mount-Cards;6.78
1333;12;Hanging-Personal-Folder-File;15.7
1380;12;Tennsco-Regal-Shelving-Units;101.41
1385;12;Safco-Steel-Mobile-File-Cart;83.36
1418;12;Portfile-Personal-File-Boxes;14.16
1436;12;Advantus-Rolling-Storage-Box;17.15
1469;13;Stiletto-Hand-Letter-Openers;9.6
1489;14;Logitech-M510-Wireless-Mouse;39.99
1519;14;Enermax-Aurora-Lite-Keyboard;78.15
1551;14;Logitech-Media-Keyboard-K200;34.99
1634;15;Canon-PC-428-Personal-Copier;199.99
1690;16;Cisco-8961-IP-Phone-Charcoal;74.98
1866;17;Mitel-MiVoice-5330e-IP-Phone;274.99
25;1;Bush-Mission-Pointe-Library;150.98
35;1;Hon-4-Shelf-Metal-Bookcases;100.98
86;2;Hon-Mobius-Operators-Chair;122.99
110;2;SAFCO-Folding-Chair-Trolley;128.24
140;3;Eldon-Wave-Desk-Accessories;5.89
156;3;Luxo-Economy-Swing-Arm-Lamp;19.94
286;3;Eldon-Wave-Desk-Accessories;2.08
379;4;Hon-5100-Series-Wood-Tables;290.98
453;5;Eureka-Hand-Vacuum-Bagless;49.43
462;5;Euro-Pro-Shark-Turbo-Vacuum;30.98
494;6;Pencil-and-Crayon-Sharpener;2.19
542;6;Prang-Dustless-Chalk-Sticks;1.68
545;6;OIC-#2-Pencils-Medium-Soft;1.88
762;7;Recycled-Easel-Ring-Binders;14.92
769;7;Prestige-Round-Ring-Binders;6.08
787;7;Avery-Metallic-Poly-Binders;5.73
811;7;Lock-Up-Easel-Spel-Binder;22.82
815;7;Wilson-Jones-Impact-Binders;5.18
860;8;Cameo-Buff-Policy-Envelopes;62.23
1190;11;Embossed-Ink-Jet-Note-Cards;22.57
1335;12;Fellowes-Econo-Stor-Drawers;96.93
1341;12;Eldon-Simplefile-Box-Office;12.44
1388;12;Tennsco-Commercial-Shelving;20.34
1396;12;Tennsco-Industrial-Shelving;48.91
1423;12;Tennsco-Double-Tier-Lockers;225.02
1435;12;Tennsco-Single-Tier-Lockers;375.34
1473;13;Fiskars-8-Scissors-2-Pack;17.24
1612;14;Maxell LTO-Ultrium---800-GB;27.99
1648;16;Bady-BDG101FRU-Card-Printer;799.99
1717;17;Shocksock-Galaxy-S4-Armband;10.95
11;1;Hon-Metal-Bookcases-Black;70.98
21;1;Sauder-Barrister-Bookcases;64.78
23;1;Hon-Metal-Bookcases-Putty;70.98
90;2;Hon-Pagoda-Stacking-Chairs;320.98
116;2;Hon-Valutask-Swivel-Chairs;100.98
136;2;Bevis-Steel-Folding-Chairs;76.76
188;3;Contract-Clock-14-Brown;21.98
208;3;Staple-based-wall-hangings;7.96
266;3;Nu-Dell-Leatherette-Frames;14.34
304;3;Staple-based-wall-hangings;9.74
332;4;KI-Adjustable-Height-Table;85.98
356;4;Laminate-Occasional-Tables;123.3
370;4;KI-Adjustable-Height-Table;85.98
385;5;Hoover-Commercial-SteamVac;13.58
654;7;Zipper-Ring-Binder-Pockets;3.12
662;7;Poly-Designer-Cover-&-Back;18.99
741;7;Cardinal-Hold-It-CD-Pocket;6.38
760;7;SlimView-Poly-Binder-3-8;5.18
763;7;Avery-Durable-Poly-Binders;5.53
780;7;Avery-Hanging-File-Binders;5.98
790;7;GBC-Durable-Plastic-Covers;19.35
792;7;Durable-Pressboard-Binders;3.8
846;7;VariCap6-Expandable-Binder;17.3
926;9;Acco-Hot-Clips-Clips-to-Go;3.29
932;9;Stockwell-Gold-Paper-Clips;1.84
952;9;Advantus-T-Pin-Paper-Clips;4.51
1042;11;Xerox-Blank-Computer-Paper;19.98
1120;11;White-GlueTop-Scratch-Pads;15.04
1316;12;Fellowes-Super-Stor-Drawer;27.75
1323;12;Rogers-Jumbo-File-Granite;13.58
1424;12;Project-Tote-Personal-File;14.03
1432;12;Portable-Personal-File-Box;12.21
1488;14;Sabrent-4-Port-USB-2.0-Hub;6.79
1558;14;Maxell-4.7GB-DVD-RW-3-Pack;31.95
1619;14;Maxell-4.7GB-DVD+RW-3-Pack;15.93
1734;17;Polycom-VVX-310-VoIP-phone;179.99
1810;17;iOttie-HLCRIO102-Car-Mount;19.99
1887;17;Nokia-Lumia-521-(T-Mobile);29.99
5;1;Hon-Metal-Bookcases-Gray;70.98
101;2;Leather-Task-Chair-Black;81.88
108;2;Global-Deluxe-Steno-Chair;69.28
115;2;Novimex-Fabric-Task-Chair;60.98
128;2;Global-Chrome-Stack-Chair;27.42
180;3;DAX-Cubicle-Frames---8x10;5.77
203;3;Computer-Room-Manger-14;32.48
213;3;Executive-Impressions-14;22.23
565;6;Dixon-Ticonderoga-Pencils;2.98
663;7;GBC-Plastic-Binding-Combs;7.38
689;7;Avery-Hole-Reinforcements;6.23
725;7;Avery-Poly-Binder-Pockets;3.58
734;7;UniKeep-View-Case-Binders;4.89
740;7;Acco-Hanging-Data-Binders;3.81
828;7;Avery-Legal-4-Ring-Binder;16.78
874;8;Poly-String-Tie-Envelopes;2.04
1403;12;Safco-Industrial-Shelving;73.85
1419;12;Mobile-Personal-File-Cube;23.42
1430;12;Safco-Commercial-Shelving;46.51
1440;12;Desktop-3-Pocket-Hot-File;54.1
1454;13;Fiskars-Softgrip-Scissors;10.98
1535;14;Microsoft-Arc-Touch-Mouse;59.95
1585;14;Maxell-4.7GB-DVD+R-5-Pack;0.99
1594;14;Maxell-4.7GB-DVD-R-5-Pack;0.99
1614;14;First-Data-TMFD35-PIN-Pad;142.8
1720;17;Square-Credit-Card-Reader;9.99
1755;17;Plantronics-MX500i-Earset;42.95
1883;17;Gear-Head-AU3700S-Headset;12.99
1885;17;Macally-Suction-Cup-Mount;11.95
66;2;Hon-Olson-Stacker-Stools;140.81
68;2;Global-Task-Chair-Black;60.89
85;2;Hon-Olson-Stacker-Chairs;264.78
118;2;Novimex-Turbo-Task-Chair;70.98
124;2;SAFCO-Arco-Folding-Chair;276.2
125;2;Global-Super-Steno-Chair;95.98
142;3;24-Hour-Round-Wall-Clock;19.98
144;3;DAX-Wood-Document-Frame.;13.73
206;3;Magnifier-Swing-Arm-Lamp;20.98
255;3;36X48-HARDFLOOR-CHAIRMAT;20.98
425;5;Holmes-HEPA-Air-Purifier;21.78
556;6;12-Colored-Short-Pencils;2.6
570;6;Prang-Drawing-Pencil-Set;2.78
586;6;Prang-Drawing-Pencil-Set;2.78
647;7;Heavy-Duty-E-Z-D-Binders;10.91
709;7;GBC-Linen-Binding-Covers;24.78
784;7;Binding-Machine-Supplies;29.17
945;9;Assorted-Color-Push-Pins;1.81
980;10;Avery-File-Folder-Labels;2.88
1392;12;Pizazz-Global-Quick-File;14.97
1394;12;Rogers-Deluxe-File-Chest;21.98
1413;12;Akro-Mils-12-Gallon-Tote;9.93
1443;12;Eldon-Gobal-File-Keepers;15.14
1456;13;Acme-Value-Line-Scissors;3.65
1463;13;Acme-Box-Cutter-Scissors;10.23
1587;14;Micropad-Numeric-Keypads;19.99
1721;17;GE-DSL-Phone-Line-Filter;39.99
1733;17;Samsung-Galaxy-S4-Active;499.99
1861;17;Avaya-5410-Digital-phone;54.39
1877;17;Avaya-5420-Digital-phone;134.99
46;1;Bestar-Classic-Bookcase;99.99
149;3;Aluminum-Document-Frame;12.22
186;3;DAX-Wood-Document-Frame;25.13
229;3;Nu-Dell-Executive-Frame;12.64
518;6;Staples-in-misc.-colors;7.58
560;6;Staples-in-misc.-colors;6.47
579;6;Staples-in-misc.-colors;1.78
580;6;50-Colored-Long-Pencils;10.16
600;6;Staples-in-misc.-colors;4.84
622;6;Staples-in-misc.-colors;10.48
638;6;Staples-in-misc.-colors;2.48
640;6;Crayola-Colored-Pencils;3.28
641;6;Staples-in-misc.-colors;9.58
678;7;Avery-Non-Stick-Binders;4.49
727;7;Storex-Dura-Pro-Binders;4.75
732;7;Avery-Arch-Ring-Binders;58.1
745;7;GBC-VeloBind-Cover-Sets;15.44
771;7;ACCOHIDE-Binder-by-Acco;4.13
819;7;Avery-Non-Stick-Binders;3.59
832;7;Storex-Dura-Pro-Binders;5.94
851;7;GBC-Wire-Binding-Strips;25.39
909;8;Security-Tint-Envelopes;7.64
1513;14;First-Data-FD10-PIN-Pad;79
1742;17;Avaya-4621SW-VoIP-phone;59.16
1752;17;Samsung-Galaxy-Mega-6.3;419.99
1779;17;Cisco-SPA-501G-IP-Phone;71.16
1860;17;PayAnywhere-Card-Reader;7.99
1869;17;Cisco-SPA-502G-IP-Phone;119.95
92;2;Hon-GuestStacker-Chair;226.67
204;3;Ultra-Door-Pull-Handle;10.52
258;3;Coloredge-Poster-Frame;14.2
326;3;Flat-Face-Poster-Frame;18.84
371;4;Hon-4060-Series-Tables;111.96
544;6;Peel-Off-China-Markers;9.93
651;7;GBC-Imprintable-Covers;10.98
660;7;GBC-Instant-Report-Kit;6.47
700;7;Fellowes-Binding-Cases;11.7
711;7;GBC-Wire-Binding-Combs;8.27
1181;11;Things-To-Do-Today-Pad;5.87
1327;12;Economy-Rollaway-Files;165.2
1477;13;Acme-Softgrip-Scissors;8.14
1607;14;Logitech-Keyboard-K120;14.52
1665;16;Okidata-C331dn-Printer;279.2
1728;17;AT&T-1080-Corded-phone;136.99
1799;17;AT&T-1070-Corded-Phone;89.19
1813;17;Samsung-Galaxy-S4-Mini;469.99
160;3;Stacking-Trays-by-OIC;4.98
218;3;Artistic-Insta-Plaque;15.68
222;3;Ultra-Door-Push-Plate;4.91
318;3;DAX-Solid-Wood-Frames;51.75
352;4;BPI-Conference-Tables;146.05
436;5;3M-Office-Air-Cleaner;25.98
541;6;BIC-Liqua-Brite-Liner;6.94
577;6;Prang-Colored-Pencils;2.94
669;7;Avery-Durable-Binders;2.88
673;7;Surelock-Post-Binders;30.56
703;7;Plastic-Binding-Combs;15.15
817;7;GBC-VeloBinder-Strips;7.68
894;8;Peel-&-Seel-Envelopes;3.88
896;8;Pastel-Pink-Envelopes;7.28
937;9;Alliance-Rubber-Bands;1.68
1332;12;Tennsco-Lockers-Gray;20.98
1352;12;Tennsco-Lockers-Sand;20.98
1606;14;Hypercom-P1300-Pinpad;63
1622;14;V7-USB-Numeric-Keypad;34.99
1654;16;Okidata-MB760-Printer;1119.2
1664;16;Okidata-C610n-Printer;324.5
1683;16;Okidata-C610n-Printer;454.3
1747;17;Digium-D40-VoIP-phone;128.99
1789;17;Samsung-Galaxy-Note-2;367.99
1816;17;Samsung-Galaxy-Note-3;219.99
1848;17;Aastra-57i-VoIP-phone;161.61
191;3;Dana-Swing-Arm-Lamps;10.68
232;3;Document-Clip-Frames;8.34
353;4;KI-Conference-Tables;70.89
382;4;Safco-Drafting-Table;70.98
416;5;Harmony-Air-Purifier;189
561;6;DIXON-Oriole-Pencils;2.58
639;6;Blackstonian-Pencils;2.67
680;7;Angle-D-Ring-Binders;4.38
798;7;Aluminum-Screw-Posts;15.26
954;9;Super-Bands-12-Pack;1.86
1223;11;EcoTones-Memo-Sheets;4
1499;14;Maxell-DVD-RAM-Discs;16.48
1681;16;Okidata-B400-Printer;343.2
1686;16;Okidata-B401-Printer;60
1737;17;Panasonic-KX-TG9471B;195.99
1842;17;Geemarc-AmpliPOWER60;92.8
184;3;Dax-Clear-Box-Frame;8.73
400;5;Holmes-Odor-Grabber;14.42
492;6;Newell-Chalk-Holder;4.13
670;7;Avery-Binder-Labels;3.89
794;7;3M-Organizer-Strips;5.4
876;8;Grip-Seal-Envelopes;3.54
921;9;Binder-Clips-by-OIC;1.48
931;9;Stockwell-Push-Pins;2.18
948;9;Bagged-Rubber-Bands;1.26
1068;11;Petty-Cash-Envelope;26.96
1094;11;Unpadded-Memo-Slips;3.98
1709;17;iOttie-XL-Car-Mount;15.99
1741;17;Motorola-Droid-Maxx;149.99
155;3;OIC-Stacking-Trays;3.34
540;6;Economy-#2-Pencils;2.66
822;7;3-ring-staple-pack;1.88
844;7;GBC-Binding-covers;304.99
853;7;JM-Magazine-Binder;16.51
857;7;Round-Ring-Binders;1.66
907;8;Multimedia-Mailers;162.93
918;9;Advantus-Push-Pins;2.18
1320;12;Akro-Stacking-Bins;7.89
1557;14;Maxell-4.7GB-DVD-R;28.38
1633;15;Canon-PC940-Copier;449.99
1862;17;Panasonic-Kx-TS550;45.99
261;3;Nu-Dell-Oak-Frame;10.68
592;6;4009-Highlighters;1.34
786;7;Acco-3-Hole-Punch;4.38
880;8;Airmail-Envelopes;83.93
902;8;Colored-Envelopes;3.69
936;9;Colored-Push-Pins;1.81
1048;11;Easy-staple-paper;12.28
1056;11;Easy-staple-paper;4.98
1063;11;Easy-staple-paper;35.44
1075;11;Easy-staple-paper;55.98
1111;11;Loose-Memo-Sheets;3.65
1136;11;Easy-staple-paper;10.14
1208;11;Easy-staple-paper;11.34
1225;11;Easy-staple-paper;26.38
1305;11;Easy-staple-paper;4.28
1390;12;Iris-Project-Case;7.98
1480;13;Elite-5-Scissors;8.45
1553;14;Maxell-CD-R-Discs;1.97
1729;17;AT&T-SB67148-SynJ;65.99
1767;17;Samsung-Rugby-III;65.99
1782;17;AT&T-EL51110-DECT;125.99
1786;17;Plantronics-81402;65.99
1811;17;Samsung-Galaxy-S4;625.99
1880;17;AT&T-841000-Phone;69
499;6;Barrel-Sharpener;3.57
915;9;Acco-Glide-Clips;3.92
923;9;OIC-Binder-Clips;3.58
956;9;Rubber-Band-Ball;3.74
1019;10;Staple-on-labels;2.89
1072;11;Array-Memo-Cubes;5.18
1318;12;Letter-Size-File;39.7
1411;12;Letter-Size-Cart;142.86
1710;17;Clearsounds-A400;52.79
1727;17;Samsung-Convoy-3;110.99
1808;17;Adtran-1202752G1;125.99
1868;17;Nokia-Lumia-1020;359.99
278;3;Stackable-Trays;3.08
534;6;American-Pencil;2.33
821;7;Economy-Binders;2.08
836;7;Tuf-Vin-Binders;31.58
865;8;Staple-envelope;11.98
866;8;Staple-envelope;9.78
871;8;Staple-envelope;5.58
877;8;Staple-envelope;7.78
879;8;Staple-envelope;5.68
886;8;Staple-envelope;9.78
895;8;Staple-envelope;11.68
897;8;Staple-envelope;8.28
911;8;Staple-envelope;30.98
925;9;OIC-Thumb-Tacks;1.14
1739;17;Apple-iPhone-5C;99.99
1748;17;Apple-iPhone-5S;569.99
1784;17;Jabra-SPEAK-410;93.99
1803;17;Motorola-Moto-X;271.99
1863;17;Motorola-L703CM;155.99
1865;17;AT&T-1080-Phone;136.99
1871;17;Nokia-Lumia-925;125.99
537;6;Lumber-Crayons;9.85
591;6;Nontoxic-Chalk;1.76
1450;13;Staple-remover;7.98
1455;13;Staple-remover;3.68
1458;13;Staple-remover;2.18
1467;13;Letter-Slitter;2.52
1822;17;Google-Nexus-5;179.99
1824;17;Apple-iPhone-5;649.83
1850;17;BlackBerry-Q10;125.99
414;5;Staple-holder;10.98
429;5;Staple-holder;8.67
472;5;Staple-holder;11.97
1344;12;Crate-A-Files;10.9
1397;12;Staple-magnet;9.38
1409;12;Staple-magnet;10.68
1760;17;Pyle-PMP37LED;95.99
1783;17;Clarity-53712;65.99
1830;17;Motorola-L804;36.79
1854;17;Cisco-SPA508G;65.99
746;7;Binder-Posts;5.74
943;9;Ideal-Clamps;2.01
1719;17;HTC-One-Mini;125.99
1722;17;VTech-DS6151;125.99
1725;17;Vtech-CS6719;95.99
